Age,Tenure_Months,Monthly_Charges,Total_Charges,Support_Calls,Late_Payments,Usage_Hours,Discount,Complaints,Tenure_to_Age_Ratio,Charges_Deviation,Support_Per_Month,Gender,Contract_Type,Internet_Service,Payment_Method,Churn
39.0,21,90.15,1978.34,0,2,81.6,0.0,0,0.5384614003945126,-4.056621806370558,0.0,Female,One year,Fiber optic,Mailed check,0
46.0,15,20.7,303.54,0,0,92.4,0.0,0,0.3260868856332857,0.4640134906576705,0.0,Male,Month-to-month,No,Bank transfer (automatic),0
70.0,3,80.13,240.11,3,0,146.6,5.0,0,0.042857136734694753,0.09360012133292628,0.9999966666777778,Female,One year,Fiber optic,Bank transfer (automatic),0
56.0,1,79.29,77.35,3,1,167.0,0.0,1,0.017857139668367914,1.9407734922650945,2.9999700002999967,Female,Month-to-month,Fiber optic,Electronic check,1
54.0,61,61.27,3722.78,2,1,33.6,5.0,1,1.129629420438996,0.24082967691317236,0.032786879871003295,Male,Two year,DSL,Mailed check,0
30.0,8,62.53,475.39,4,1,149.2,0.0,1,0.2666665777778074,3.106324279594652,0.4999993750007813,Female,Month-to-month,DSL,Electronic check,1
56.0,25,51.07,1253.74,4,1,116.2,0.0,0,0.4464284917091979,0.9204200598319758,0.1599999360000256,Female,One year,DSL,Bank transfer (automatic),0
51.0,11,62.91,722.71,1,2,74.8,10.0,0,0.21568623221838581,-2.790849362864222,0.09090900826453795,Female,Month-to-month,DSL,Mailed check,1
42.0,2,69.31,138.08,1,0,143.2,0.0,0,0.04761903628118183,0.2703451982740006,0.49999750001249993,Male,Month-to-month,Fiber optic,Mailed check,1
50.0,17,22.05,358.41,1,0,78.4,5.0,1,0.3399999320000136,0.9670712252522193,0.058823494809708936,Male,Two year,No,Bank transfer (automatic),0
68.0,5,86.27,443.15,0,1,128.1,0.0,0,0.07352940095155867,-2.359822740354531,0.0,Male,One year,Fiber optic,Bank transfer (automatic),0
63.0,9,21.51,201.37,5,1,251.3,20.0,1,0.14285712018140947,-0.8644195839782398,0.5555549382722909,Male,Month-to-month,No,Credit card (automatic),1
72.0,12,72.38,845.47,6,1,140.6,15.0,0,0.16666664351852173,1.924225379812171,0.49999958333368055,Male,Month-to-month,Fiber optic,Credit card (automatic),1
23.0,1,90.34,93.21,1,1,118.9,0.0,2,0.043478241965981754,-2.86906790932089,0.9999900000999989,Male,Month-to-month,Fiber optic,Electronic check,1
29.0,2,95.9,184.92,1,1,140.3,0.0,0,0.06896549346017466,3.4404622976885264,0.49999750001249993,Female,Month-to-month,Fiber optic,Credit card (automatic),1
41.0,72,47.84,3597.47,3,0,117.8,15.0,0,1.7560971326592358,-2.124854171548023,0.04166666087963043,Female,One year,DSL,Mailed check,0
64.0,13,28.15,366.51,3,0,127.0,20.0,1,0.2031249682617237,-0.043055236111356976,0.23076905325457442,Female,Month-to-month,No,Electronic check,0
51.0,9,43.57,390.26,2,0,155.4,5.0,0,0.17647055363322478,0.20782595797115988,0.22222197530891633,Male,Month-to-month,DSL,Electronic check,1
40.0,3,51.6,155.75,1,2,169.4,15.0,1,0.07499998125000468,-0.3164936116879602,0.3333322222259259,Male,One year,Fiber optic,Bank transfer (automatic),0
55.0,13,45.55,601.0,2,2,130.4,0.0,0,0.23636359338843754,-0.6807336686664129,0.15384603550304962,Female,One year,DSL,Electronic check,0
72.0,11,58.24,624.12,5,0,148.9,10.0,1,0.15277775655864492,1.5018697619365824,0.45454504132268975,Female,Month-to-month,DSL,Electronic check,1
31.0,44,52.56,2283.32,3,1,148.1,15.0,0,1.4193543808534255,0.6663754303692215,0.06818180268595393,Male,Month-to-month,DSL,Mailed check,0
40.0,1,60.23,58.47,0,1,212.0,0.0,0,0.02499999375000156,1.76058469415306,0.0,Female,Month-to-month,DSL,Electronic check,1
46.0,17,85.18,1477.4,2,0,52.0,0.0,0,0.36956513705105715,-1.7258312318639781,0.11764698961941787,Female,Month-to-month,Fiber optic,Electronic check,1
22.0,19,98.12,1797.48,1,0,133.7,5.0,0,0.8636359710745586,3.5158392653477506,0.05263155124655198,Male,Two year,Fiber optic,Credit card (automatic),0
52.0,59,85.6,5190.72,1,0,170.0,5.0,1,1.1346151664201602,-2.378290173171166,0.01694914966963565,Female,Two year,Fiber optic,Mailed check,0
71.0,57,80.72,4434.21,2,0,133.2,0.0,1,0.8028167883356636,2.9268557531832045,0.035087713142506465,Female,Two year,Fiber optic,Mailed check,0
46.0,5,81.88,413.46,1,1,123.3,5.0,0,0.10869562854442857,-0.8118346163307706,0.19999960000080003,Male,One year,Fiber optic,Credit card (automatic),0
47.0,22,46.76,992.75,1,0,176.8,0.0,1,0.46808500679042403,1.6350205113543126,0.04545452479339782,Male,Month-to-month,DSL,Bank transfer (automatic),0
47.0,21,51.61,1132.24,2,0,148.1,20.0,0,0.44680841557267753,-2.3061648018262844,0.09523804988664292,Male,One year,DSL,Bank transfer (automatic),0
68.0,7,68.27,474.15,0,0,244.3,0.0,0,0.10294116133218215,0.5343824794535976,0.0,Female,One year,Fiber optic,Mailed check,0
64.0,36,90.17,3238.34,0,1,134.7,0.0,1,0.5624999121093887,0.21613609829553582,0.0,Male,Month-to-month,Fiber optic,Mailed check,0
19.0,17,87.91,1511.96,2,1,118.9,5.0,0,0.8947363711913836,-1.028771212487527,0.11764698961941787,Male,Month-to-month,Fiber optic,Electronic check,0
24.0,19,87.94,1721.42,0,0,146.3,20.0,0,0.791666336805693,-2.661004946839512,0.0,Female,Two year,Fiber optic,Bank transfer (automatic),0
36.0,2,97.68,186.6,4,0,114.9,10.0,1,0.055555540123461075,4.380466497667527,1.9999900000499997,Female,Month-to-month,Fiber optic,Electronic check,1
45.0,40,60.99,2558.75,2,0,219.9,0.0,1,0.8888886913580685,-2.9787340078164917,0.04999998750000312,Female,Two year,DSL,Electronic check,0
71.0,8,24.56,189.68,2,2,171.0,5.0,0,0.1126760404681633,0.8500296374629492,0.24999968750039064,Female,Two year,No,Bank transfer (automatic),0
22.0,48,90.62,4236.8,3,3,132.2,20.0,1,2.1818171900830956,2.3533517222183917,0.06249998697916938,Female,Month-to-month,Fiber optic,Bank transfer (automatic),0
62.0,1,53.63,56.01,1,0,56.4,0.0,0,0.016129029656608118,-2.3794399056009325,0.9999900000999989,Female,Month-to-month,DSL,Mailed check,1
26.0,12,32.73,411.26,0,0,167.9,0.0,1,0.4615382840237369,-1.54163810696825,0.0,Male,Two year,DSL,Bank transfer (automatic),0
47.0,47,52.8,2522.92,3,0,130.4,10.0,0,0.9999997872340878,-0.8791375150771259,0.06382977365323965,Female,Two year,DSL,Bank transfer (automatic),0
73.0,28,100.81,2750.75,0,1,104.5,5.0,0,0.38356159129293266,2.568963657512981,0.0,Female,Month-to-month,Fiber optic,Electronic check,0
62.0,11,60.96,703.43,3,1,48.8,0.0,2,0.1774193262226893,-2.9881236835239235,0.2727270247936138,Male,One year,DSL,Electronic check,0
27.0,8,49.16,378.71,4,0,148.8,0.0,0,0.29629618655696793,1.821309173363531,0.4999993750007813,Female,Month-to-month,DSL,Mailed check,1
27.0,13,67.17,851.9,1,1,193.9,20.0,2,0.4814813031550729,1.6392811774760219,0.07692301775152481,Female,Month-to-month,DSL,Credit card (automatic),1
40.0,26,18.54,495.07,1,0,165.9,0.0,2,0.6499998375000405,-0.5011465226359526,0.03846152366864474,Male,Month-to-month,No,Electronic check,0
39.0,4,61.24,232.75,2,0,200.1,0.0,0,0.10256407626562146,3.0526454683863236,0.49999875000312505,Male,One year,Fiber optic,Electronic check,0
40.0,21,21.2,449.35,2,1,237.1,5.0,2,0.5249998687500328,-0.1976088582814981,0.09523804988664292,Male,Month-to-month,No,Credit card (automatic),1
49.0,15,85.23,1259.25,2,1,92.1,15.0,0,0.3061223865056354,1.2800559666293623,0.1333332444445037,Male,Month-to-month,Fiber optic,Bank transfer (automatic),0
18.0,3,53.5,165.64,2,1,112.9,0.0,0,0.16666657407412552,-1.7131492895023612,0.6666644444518518,Female,Month-to-month,DSL,Bank transfer (automatic),1
31.0,1,76.31,76.67,2,1,131.8,10.0,0,0.03225805411030513,-0.3592333076669121,1.9999800001999979,Male,Month-to-month,Fiber optic,Electronic check,1
69.0,55,84.59,4551.15,2,1,137.3,0.0,0,0.7971013337534298,1.8418332269394284,0.03636362975206731,Male,One year,Fiber optic,Bank transfer (automatic),0
27.0,2,55.69,108.75,2,1,130.0,0.0,1,0.07407404663924198,1.3152718736406328,0.9999950000249999,Female,One year,DSL,Electronic check,0
61.0,72,40.94,2864.42,3,0,168.8,15.0,0,1.1803276753561187,1.1563944143896663,0.04166666087963043,Male,One year,DSL,Mailed check,0
70.0,72,50.99,3669.33,1,0,144.6,5.0,0,1.028571281632674,0.027090411515224844,0.013888886959876811,Female,Month-to-month,DSL,Bank transfer (automatic),0
35.0,3,90.42,265.76,2,0,124.2,0.0,0,0.08571426122449678,1.833628621237935,0.6666644444518518,Male,Two year,Fiber optic,Credit card (automatic),0
56.0,15,54.48,842.41,3,0,107.7,0.0,0,0.26785709502551874,-1.6806292262471842,0.19999986666675557,Female,One year,DSL,Electronic check,0
46.0,13,50.66,643.02,0,0,132.5,0.0,0,0.2826086342155143,1.1969611254145178,0.0,Male,One year,DSL,Electronic check,0
37.0,13,99.15,1267.76,1,1,190.1,0.0,0,0.3513512563915523,1.6300750153269092,0.07692301775152481,Female,Two year,Fiber optic,Mailed check,0
23.0,11,28.75,307.35,0,1,192.6,15.0,0,0.4782606616257993,0.8091163098942609,0.0,Female,Month-to-month,No,Mailed check,1
44.0,72,48.77,3469.04,1,1,92.1,0.0,0,1.6363632644628943,0.5888955807089502,0.013888886959876811,Female,Month-to-month,DSL,Mailed check,0
72.0,34,108.67,3561.9,3,0,79.5,10.0,1,0.4722221566358116,3.9082661063923325,0.08823526816609759,Female,One year,Fiber optic,Credit card (automatic),0
43.0,4,18.0,71.63,2,2,205.3,0.0,1,0.0930232341806432,0.09254476863807781,0.49999875000312505,Female,One year,No,Electronic check,0
47.0,70,71.61,4828.18,3,3,176.4,20.0,1,1.4893613852422583,2.6360098534271685,0.042857136734694753,Female,One year,Fiber optic,Mailed check,0
61.0,44,28.91,1220.6,1,0,56.0,0.0,0,0.7213113571620725,1.169097213841546,0.022727267561984642,Male,Month-to-month,No,Electronic check,0
20.0,26,66.01,1718.81,2,1,97.8,5.0,1,1.299999350000325,-0.09805149690326687,0.07692304733728948,Male,One year,DSL,Bank transfer (automatic),0
72.0,7,42.62,309.41,0,0,200.9,0.0,1,0.09722220871913767,-1.5813654266208275,0.0,Male,One year,DSL,Mailed check,0
54.0,8,22.42,187.6,1,2,71.1,0.0,1,0.14814812071331096,-1.0299706875366397,0.12499984375019532,Female,One year,No,Bank transfer (automatic),0
42.0,9,85.96,808.1,0,1,183.4,0.0,0,0.21428566326531825,-3.8287891235676597,0.0,Female,Month-to-month,Fiber optic,Bank transfer (automatic),1
18.0,7,44.08,301.09,3,1,124.9,5.0,2,0.3888886728396262,1.0672043039938544,0.4285708163274053,Male,One year,DSL,Mailed check,0
58.0,58,51.71,3023.92,6,0,130.4,20.0,0,0.9999998275862366,-0.4265427350788329,0.1034482580261624,Male,Month-to-month,DSL,Electronic check,1
37.0,67,88.13,5836.47,1,2,94.4,5.0,0,1.8108103214026157,1.018520464399927,0.014925370906661057,Male,Month-to-month,Fiber optic,Credit card (automatic),0
74.0,52,18.0,892.32,2,0,134.6,0.0,1,0.7027026077428908,0.840003299999367,0.038461531065090176,Female,Two year,No,Electronic check,0
49.0,10,73.92,724.63,3,1,127.0,0.0,0,0.20408159100375692,1.4570724629275418,0.2999997000003,Male,Month-to-month,Fiber optic,Mailed check,1
49.0,40,58.65,2452.0,0,1,178.6,10.0,0,0.8163263640150277,-2.6499846750038287,0.0,Male,Month-to-month,DSL,Bank transfer (automatic),0
20.0,3,46.14,137.08,1,1,81.9,5.0,0,0.1499999250000375,0.4468189772700697,0.3333322222259259,Female,Month-to-month,DSL,Bank transfer (automatic),1
40.0,23,84.6,1970.13,0,1,112.3,5.0,1,0.5749998562500359,-1.0577888444396422,0.0,Male,Month-to-month,Fiber optic,Electronic check,0
54.0,1,29.99,29.12,1,1,120.8,0.0,1,0.01851851508916387,0.8702911970880294,0.9999900000999989,Male,Month-to-month,No,Electronic check,1
72.0,5,74.73,379.54,0,0,203.3,10.0,0,0.06944443479938406,-1.1778481843036417,0.0,Female,Month-to-month,Fiber optic,Electronic check,1
53.0,29,78.68,2176.82,4,2,145.0,10.0,0,0.5471697080811871,3.6172672630112856,0.13793098692034933,Female,Two year,Fiber optic,Mailed check,0
54.0,30,87.05,2741.93,1,1,143.8,10.0,1,0.5555554526749161,-4.347636200787932,0.033333322222225924,Female,Month-to-month,Fiber optic,Electronic check,0
19.0,4,18.17,72.55,2,1,48.9,10.0,0,0.21052620498620792,0.03254534363664163,0.49999875000312505,Male,Two year,No,Credit card (automatic),0
26.0,17,95.37,1695.63,2,0,152.9,0.0,0,0.6538459023669606,-4.372882504186762,0.11764698961941787,Female,One year,Fiber optic,Credit card (automatic),0
28.0,18,25.12,431.41,0,1,130.7,5.0,0,0.6428569132653881,1.1527910928938354,0.0,Male,Month-to-month,No,Mailed check,0
45.0,2,43.83,85.61,0,0,141.1,5.0,0,0.044444434567903424,1.0252140239298768,0.0,Male,Month-to-month,DSL,Mailed check,1
31.0,1,25.21,25.94,1,0,180.5,0.0,0,0.03225805411030513,-0.7297406025939743,0.9999900000999989,Female,Month-to-month,No,Electronic check,1
54.0,10,23.98,245.2,1,3,189.9,15.0,0,0.1851851508916387,-0.5399754800245198,0.0999999000001,Female,Two year,No,Electronic check,0
64.0,22,29.9,669.04,1,0,146.9,5.0,2,0.34374994628907085,-0.5108952677748775,0.04545452479339782,Male,Month-to-month,DSL,Credit card (automatic),0
21.0,2,73.38,152.01,0,0,148.3,10.0,0,0.09523804988664292,-2.6246199769001066,0.0,Male,Month-to-month,DSL,Mailed check,0
64.0,11,94.22,1015.0,6,0,122.0,0.0,0,0.17187497314453543,1.947356611493987,0.5454540495872277,Male,One year,Fiber optic,Electronic check,0
31.0,11,55.62,624.0,2,0,175.6,0.0,0,0.35483859521335637,-1.1072211570716775,0.1818180165290759,Male,Two year,DSL,Bank transfer (automatic),0
62.0,11,43.78,491.48,3,1,130.0,15.0,2,0.1774193262226893,-0.8999593818551119,0.2727270247936138,Male,One year,DSL,Credit card (automatic),0
66.0,22,51.79,1183.64,0,2,144.2,0.0,0,0.33333328282829044,-2.0117937264574053,0.0,Female,Month-to-month,Fiber optic,Electronic check,0
31.0,17,65.91,1087.16,2,0,76.7,0.0,0,0.5483869198751872,1.959449382676823,0.11764698961941787,Male,Month-to-month,Fiber optic,Bank transfer (automatic),0
40.0,36,99.05,3469.99,2,1,54.8,0.0,1,0.8999997750000561,2.66141566349566,0.055555540123461075,Female,Two year,Fiber optic,Electronic check,0
65.0,12,61.13,749.49,1,0,173.7,5.0,1,0.1846153562130221,-1.327447952126704,0.08333326388894677,Male,Month-to-month,DSL,Credit card (automatic),0
22.0,1,101.16,96.16,6,1,163.7,0.0,0,0.04545452479339782,5.000961590384108,5.999940000599993,Female,Month-to-month,Fiber optic,Bank transfer (automatic),1
69.0,9,77.75,681.66,1,1,188.1,0.0,0,0.1304347637051067,2.010084155462053,0.11111098765445816,Female,Month-to-month,Fiber optic,Mailed check,0
66.0,11,60.92,683.96,0,1,201.2,5.0,0,0.16666664141414522,-1.2581252926133715,0.0,Male,One year,DSL,Electronic check,0
46.0,42,59.04,2470.56,2,0,146.6,10.0,0,0.9130432797732,0.21715686258170308,0.04761903628118183,Female,Two year,DSL,Electronic check,0
68.0,48,99.84,5011.88,2,0,141.2,5.0,0,0.7058822491349633,-4.574144913719806,0.041666657986112916,Female,Month-to-month,Fiber optic,Bank transfer (automatic),0
47.0,8,67.13,547.81,3,1,185.8,5.0,0,0.17021272974197238,-1.346164404794493,0.37499953125058594,Male,Month-to-month,DSL,Electronic check,1
70.0,69,83.64,5559.11,1,0,179.5,0.0,1,0.9857141448979793,3.073200082144922,0.014492751522789634,Female,Month-to-month,Fiber optic,Credit card (automatic),0
25.0,24,18.0,452.4,2,1,94.0,20.0,1,0.9599996160001536,-0.8499921458366053,0.08333329861112558,Male,Month-to-month,No,Electronic check,0
39.0,10,94.08,904.34,2,0,131.5,5.0,0,0.2564101906640536,3.6460904339095634,0.1999998000002,Male,Month-to-month,Fiber optic,Bank transfer (automatic),1
55.0,2,22.97,46.72,1,0,101.6,10.0,0,0.03636362975206731,-0.3898832005839985,0.49999750001249993,Female,Month-to-month,No,Electronic check,0
62.0,15,94.48,1419.98,1,1,170.4,10.0,0,0.24193544484912177,-0.1852702231531822,0.06666662222225185,Male,Month-to-month,Fiber optic,Electronic check,0
42.0,7,86.33,599.03,1,0,136.7,0.0,0,0.16666662698413642,0.7544079651314775,0.14285693877580175,Female,One year,Fiber optic,Mailed check,0
34.0,10,46.42,454.06,3,0,107.4,10.0,0,0.2941175605536586,1.0140454059545974,0.2999997000003,Male,Month-to-month,DSL,Electronic check,1
22.0,4,31.31,127.56,2,0,207.2,0.0,1,0.1818180991735913,-0.5799202751993171,0.49999875000312505,Male,Two year,No,Credit card (automatic),0
37.0,43,82.49,3495.34,3,1,216.4,0.0,0,1.1621618480643654,1.2030421597576293,0.06976742563548241,Male,Two year,DSL,Mailed check,0
56.0,3,45.32,130.96,2,2,135.4,5.0,0,0.053571419005103746,1.6668121772927407,0.6666644444518518,Female,Month-to-month,DSL,Mailed check,1
19.0,4,71.3,296.63,1,1,123.8,10.0,1,0.21052620498620792,-2.857314606713487,0.24999937500156252,Male,Month-to-month,Fiber optic,Electronic check,1
18.0,55,31.34,1697.76,3,2,133.5,5.0,0,3.0555538580256343,0.47164197606509717,0.05454544462810097,Female,Month-to-month,No,Mailed check,0
43.0,1,83.2,80.32,0,2,177.3,0.0,0,0.0232558085451608,2.8808031919680985,0.0,Male,One year,Fiber optic,Credit card (automatic),0
66.0,4,42.56,164.2,4,1,37.4,0.0,0,0.06060605142332554,1.510102624743439,0.9999975000062501,Female,Two year,DSL,Bank transfer (automatic),0
41.0,14,75.68,1031.77,3,1,128.9,10.0,0,0.34146333135040696,1.9821954984317927,0.21428556122459913,Male,Month-to-month,Fiber optic,Credit card (automatic),0
31.0,72,23.44,1700.04,2,0,98.1,5.0,1,2.3225798959419692,-0.17166338726897123,0.027777773919753623,Male,One year,No,Bank transfer (automatic),0
33.0,4,25.97,102.43,2,0,185.0,5.0,1,0.1212120844811865,0.3625640185899499,0.49999875000312505,Male,Month-to-month,No,Credit card (automatic),1
42.0,15,40.62,626.33,2,1,189.5,0.0,1,0.35714277210886375,-1.1353054964630118,0.1333332444445037,Female,Month-to-month,DSL,Electronic check,0
71.0,7,102.69,721.08,3,0,103.0,0.0,1,0.0985915354096429,-0.32128141245513575,0.4285708163274053,Male,One year,Fiber optic,Electronic check,0
73.0,60,92.27,5463.66,1,2,97.2,0.0,0,0.8219176956277129,1.2090151768308033,0.01666666388888935,Female,One year,Fiber optic,Electronic check,0
51.0,70,23.98,1656.13,2,0,159.8,10.0,0,1.372548750480637,0.32100337985665917,0.0285714244897965,Female,One year,No,Electronic check,0
36.0,18,77.45,1338.4,4,0,166.0,5.0,0,0.49999986111114963,3.0944857530634664,0.2222220987655007,Female,One year,DSL,Mailed check,0
50.0,9,24.58,216.32,1,0,145.6,5.0,0,0.1799999640000072,0.5444711505876079,0.11111098765445816,Female,One year,No,Electronic check,0
20.0,71,24.17,1762.81,1,0,202.2,0.0,0,3.5499982250008877,-0.658306362210368,0.014084505058520413,Female,One year,No,Mailed check,0
53.0,1,23.89,24.58,0,1,134.9,0.0,0,0.018867920968316798,-0.6897542024579728,0.0,Female,Month-to-month,No,Mailed check,1
25.0,9,56.79,499.02,1,1,122.3,0.0,0,0.3599998560000576,1.3433949406722903,0.11111098765445816,Female,Two year,DSL,Mailed check,0
42.0,19,60.07,1173.2,0,0,171.5,0.0,0,0.4523808446712274,-1.6773359224547804,0.0,Male,One year,DSL,Mailed check,0
23.0,9,97.04,837.18,3,2,128.7,0.0,0,0.3913041776938358,4.020103355440725,0.3333329629633745,Female,Two year,Fiber optic,Bank transfer (automatic),0
68.0,39,31.02,1264.31,1,0,92.1,5.0,1,0.5735293274221577,-1.398196815846969,0.025641019066405365,Female,Month-to-month,No,Credit card (automatic),0
18.0,37,66.4,2432.75,0,1,173.9,0.0,0,2.0555544135808814,0.6500177702654781,0.0,Male,Month-to-month,DSL,Mailed check,0
57.0,59,60.29,3464.91,0,1,174.1,5.0,1,1.0350875377039408,1.5627218181827445,0.0,Male,Month-to-month,DSL,Mailed check,0
66.0,72,54.62,4061.04,2,1,176.5,0.0,1,1.0909089256198596,-1.7833254995381225,0.027777773919753623,Female,One year,DSL,Mailed check,0
54.0,36,50.69,1882.73,3,1,111.2,0.0,1,0.6666665432098994,-1.608041028321935,0.0833333101851916,Male,Two year,DSL,Credit card (automatic),0
70.0,1,60.43,59.1,2,0,150.6,0.0,2,0.01428571224489825,1.330590994090059,1.9999800001999979,Female,Month-to-month,DSL,Mailed check,1
44.0,28,88.38,2403.02,2,0,148.2,0.0,0,0.63636349173557,2.557887793611499,0.07142854591837645,Male,One year,Fiber optic,Bank transfer (automatic),0
23.0,3,49.8,148.44,2,1,124.2,10.0,0,0.13043472589794528,0.3201649327835554,0.6666644444518518,Male,Month-to-month,DSL,Electronic check,1
31.0,40,50.12,1992.76,1,2,182.9,5.0,0,1.2903221644122052,0.3010124547468891,0.02499999375000156,Male,Two year,DSL,Credit card (automatic),0
27.0,18,88.5,1558.5,1,1,226.6,0.0,1,0.6666664197531779,1.9167147684917865,0.055555524691375174,Male,Month-to-month,Fiber optic,Electronic check,0
33.0,30,69.84,2142.25,0,0,60.1,15.0,0,0.9090906336088989,-1.5683095305634822,0.0,Male,Month-to-month,DSL,Bank transfer (automatic),0
66.0,2,26.03,51.17,1,2,176.3,15.0,0,0.03030302571166277,0.44512792436037785,0.49999750001249993,Female,Month-to-month,No,Electronic check,1
35.0,42,65.36,2683.87,1,0,125.9,0.0,0,1.199999657142955,1.4583485480122604,0.023809518140590916,Female,One year,Fiber optic,Credit card (automatic),0
61.0,72,24.06,1652.95,0,1,106.2,5.0,1,1.1803276753561187,1.102364299671624,0.0,Female,Month-to-month,DSL,Electronic check,0
31.0,11,26.68,283.95,2,1,78.8,0.0,0,0.35483859521335637,0.8663871032844526,0.1818180165290759,Male,Month-to-month,No,Credit card (automatic),1
